Wallet Address,Status Code,Response,Total Balance,Transaction Count,Spend,Spend Games,Created At,Hodler Score,Is Bot,Temporal Activity,Transaction Velocity,Continuous Engagement,Funding Network
0xad2dea1a2e4b068b33e1eb3850288a4c44c13d30,200,Success,367,1744,16318.535862656,8.907347351,2017-12-31T23:25:48.000Z,96,False,False,False,False,False
0x638fb4a64b7bdca1b36a6380fc2cfd6ad6a07df0,200,Success,0.35,1609,3827.724254851,1.144421703,2021-09-03T23:15:02.000Z,96,False,False,False,False,False
0x6097751505bae8f258ae7f66ccfd35ec1f878530,200,Success,7.33,394,546.362152028,0.2159461913,2022-05-01T20:42:34.000Z,88,False,False,False,False,False
0x00c7f0042b24342a6f150e71abe8711eeb1ef7f9,200,Success,114.2,1569,21087.589167914,5.117610598,2021-09-26T09:30:14.000Z,86,True,False,False,True,False
0x5159b2b47654b60be7710b85fe1ebcc40b5eea2c,200,Success,1.07,927,1036.374223204,0.5650254706,2022-09-12T05:19:22.000Z,94,False,False,False,False,False
0xee02b8c841c5909b18cf646ab330122c568d322f,200,Success,1.11,191,463.298935405,0,2022-02-23T07:18:35.000Z,97,False,False,False,False,False
0x908cf22f0a7bf91cdff6a8794d1d0eaf3a5fd9d7,200,Success,0,98,248.825267116,0,2022-09-09T03:36:01.000Z,91,False,False,False,False,False
0x84ff5cfbf0a83cae2eb9c61851efb150a0504f0d,200,Success,5.27,1416,1882.945818864,3.277339381,2021-07-25T21:54:55.000Z,97,False,False,False,False,False
0x0c0bfca4de9cd44762ebd150786349a05b15fa2f,200,Success,0.27,599,824.844386717,2.850233589,2021-11-23T20:43:28.000Z,96,True,False,False,False,True
0xfd8c4db84b360babcbd1da5bd277a829d13a250b,200,Success,47.88,104,363.300738082,0,2021-12-15T08:06:40.000Z,96,False,False,False,False,False
0x8759432ab70e526870c4b96b68946cf0984c4af9,200,Success,193.4,1277,2279.456943986,4.473197206,2022-10-10T04:14:29.000Z,94,False,False,False,False,False
0x5ecb9df7bf5d10cbab6543fc280e30fc582808cf,200,Success,9.77,574,1679.551973014,0.7492974093,2022-06-10T06:38:36.000Z,99,False,False,False,False,False
0xe0ac36de6bedb01b6f8ac5506db75fd19e17ebf4,200,Success,31.11,1881,4425.958800041,23.554505059,2020-12-27T16:28:12.000Z,92,False,False,False,False,False
0x9ecef491fe8b94852a18669f63c0e12b08cfcd62,200,Success,73.87,2024,13591.415868461,125.556556127,2022-01-02T17:17:20.000Z,96,False,False,False,False,False
0xf6532d9f5aef802bb415d344fb3dc09b83c3e470,200,Success,13.81,267,1422.751524286,0.1295254211,2021-05-01T02:47:19.000Z,95,False,False,False,False,False
0x46064e5065c23458f82a530ccb3c4b30695a4505,200,Success,31.93,151,761.482543083,0,2022-09-09T08:47:31.000Z,87,False,False,False,False,False
0x7496cb0161bd3d21e0c2a53a0e06271c865949e8,200,Success,43.52,912,10019.145919859,6.863552946,2022-10-16T09:33:50.000Z,99,False,False,False,False,False
0xfa70eb02017d0be3f9561dd80b9cc68eedd01b48,200,Success,414.11,1342,3205.27123081,0.382842965,2021-10-10T19:26:24.000Z,97,False,False,False,False,False
