Wallet Address,Status Code,Response,Total Balance,Transaction Count,Spend,Spend Games,Created At,Hodler Score,Is Bot,Temporal Activity,Transaction Velocity,Continuous Engagement,Funding Network
0x306105b952e4143944754b630325144185c9b595,200,Success,14855.81,2688,11090862.3515855,115536.700924803,2021-01-23T14:47:22.000Z,96,True,False,False,True,False
0x416b5a1645648ceef04bb14b0e174a878e40b552,200,Success,17264.46,146,64656.98032956,444.200038915,2022-09-04T15:06:53.000Z,92,False,False,False,False,False
0x6f2e015227f89992a7608b84bf3e1ee28dde1afc,200,Success,7.85,89,40911.981139056,112.360400886,2022-04-21T21:12:49.000Z,80,False,False,False,False,False
0x830b6b3df8198e78c8265216b4b308fd8cf9794d,200,Success,0.55,9,2609.29,172.81,2022-06-02T14:39:55.000Z,89,False,False,False,False,False
0x937787ec67a56084ab02410ca79c99f6d8560c7a,200,Success,82.78,1,8.61,0,2022-10-11T04:36:59.000Z,84,False,False,False,False,False
0x976688566769440b914ace090160adca4301dea1,200,Success,59.11,4,122.58,1.39,2022-06-11T21:19:20.000Z,84,False,False,False,False,False
0xa7a6351ff451d1dcc2e7ac2b1ca1cbbe765507be,200,Success,1418.66,281,66518.29,313.81,2021-01-24T02:30:35.000Z,86,False,False,False,False,False
0xcee0c9022120a24c720516247c8118c7be175ae8,200,Success,3081.65,4622,2276583.00572259,8233.973333955,2020-08-02T00:41:15.000Z,87,False,False,False,False,False
0xf922393931d2ed1160bc995e40fdac8c60fb7845,200,Success,1143.02,477,320509.406520313,333.326613626,2022-02-05T23:38:43.000Z,88,False,False,False,False,False
0x0d26f81bf7cd3e8a525abf5794ccde73c662ffb6,200,Success,16.9,6,271.21,0,2023-01-20T17:42:47.000Z,79,False,False,False,False,False
0x10472fea972d9dde0c7ef98bd81209a4e4d13277,200,Success,134.27,2614,1680176.27805107,16081.215950753,2020-11-12T23:08:25.000Z,83,False,False,False,False,False
0x16de0aa7a20c36eb7a8aa0b892459bb40507c96e,200,Success,55.42,2,5.35,2,2022-07-01T15:26:15.000Z,84,False,False,False,False,False
0x19bafb19c71ace7dd16843f4c11f81faa6fbf62e,200,Success,8718.98,908,1208723.16,3990,2020-08-01T02:36:33.000Z,96,False,False,False,False,False
0x2d1543711bd262108fd8a1afb43d8871f76c134c,200,Success,2134.48,10,380.84,0,2022-05-24T07:47:01.000Z,97,False,False,False,False,False
0x333983eb213d132cf4f71751dd38802d0362e3fa,200,Success,2178.09,1215,3552799.27949621,1075495.38736931,2021-08-01T21:50:36.000Z,91,False,False,False,False,False
0x34fa3f29d4194855619605ee9117c7437f457629,200,Success,23.31,57,33924.581794617,0,2023-09-13T19:14:59.000Z,69,False,False,False,False,False
0x6444ff67a60e4d612f47236d7421e46bc2cdc69c,200,Success,1779.4,4844,4476042.20201803,36094.557279222,2021-05-07T18:43:09.000Z,88,False,False,False,False,False
0x6a9a8e67dbe22af0bb55ea0fa44df8212b175a1d,200,Success,1133.36,1597,1211301.71811762,8662.919533248,2021-07-17T14:53:57.000Z,73,False,False,False,False,False
0x70af781f6851b057adcd963da042aaca1915050b,200,Success,460.08,1221,523279.622577143,122659.72176312,2021-01-24T01:38:51.000Z,87,False,False,False,False,False
0x774873f7a7d11de48de2445cac6608942c091c60,200,Success,139.39,78,25293,86.92,2021-12-03T17:05:31.000Z,80,False,False,False,False,False
0x78c4b4a8bb8c7366b80f470d7dbeb3932e5261af,200,Success,1238.83,2989,1796292.44370448,21312.687274475,2021-02-25T03:04:34.000Z,65,False,False,False,False,False
0x8f25432fb30f642693606a53da28e7e49126f29c,200,Success,1980.82,57,68274.247571719,366.524011429,2021-09-16T21:06:18.000Z,94,False,False,False,False,False
0x9f50183812bf7dad0967e6cb42aa041919c13026,200,Success,18191.92,631,163879.684299118,5.438853677,2017-12-25T20:44:39.000Z,94,False,False,False,False,False
0xada8bd41d5a5969a9797446425ae086cb9c506d9,null,Wallet Not Found,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
0xb5f9810b3ca699e610bb38c1221bc705a599c295,200,Success,19.78,30,4351.91,90.06,2022-09-15T16:27:23.000Z,89,False,False,False,False,False
0xb7f167d304710439d6e72516a290942043d7388b,200,Success,3081.66,9,9425.33,1941.56,2022-05-29T14:28:57.000Z,96,False,False,False,False,False
0xee78bfd346988514372e11b8fb924b5ee251c2a3,200,Success,2094.5,62,231561.52139308,157775.694795509,2022-10-19T21:48:11.000Z,95,False,False,False,False,False
0xf4f366ca23d4629dfb72560f61d3f0ea2f3dc700,200,Success,557.73,3,1127.53,73.79,2022-09-17T22:14:11.000Z,91,False,False,False,False,False
0x051a0259259db0e5785cb2ab04f72ca9e754381d,200,Success,912.45,371,136981.185006074,1694.295479645,2021-10-03T04:33:20.000Z,93,False,False,False,False,False
0x0bfff40545a2250c3f11993e7b75dbbcb11e36ac,200,Success,20570.82,4846,60093914.8775554,7234.048310998,2021-05-18T16:47:53.000Z,89,False,False,False,False,False
0x0d6af77bbe6a937826a69f2968b4be64c3c83a3a,200,Success,1623.91,167,221159.1,41.73,2021-04-02T17:05:45.000Z,92,False,False,False,False,False
0x192a479e5c72fc0a235ddadcbdea961eb9c3792e,200,Success,84.25,156,93547.093406131,533.839905576,2018-09-14T03:05:54.000Z,87,False,False,False,False,False
0x1cc184f8f8af3b6c73c3efbaae4f980935211558,200,Success,189.96,12,45.48,8.29,2022-09-01T14:30:11.000Z,97,False,False,False,False,False
0x275381048c9d6b9cde3375815466f9ae14736a86,200,Success,1897.8,1483,389401.02,7338.84,2021-02-14T20:10:16.000Z,74,False,False,False,False,False
0x27ca52818a435fd3a949fbb4ce7aacb8ce19d4d6,200,Success,575322.28,4156,12792042.6910913,1641.312320859,2017-10-08T02:08:13.000Z,86,False,False,False,False,False
0x2ca2d2e88775013c7c5f3f2b4ba19abcd4db2bc3,200,Success,331.06,487,341069.423623695,6628.603632913,2021-04-13T19:03:46.000Z,87,False,False,False,False,False
0x34bf92c4be8f785e56b6c42ff56e24d74c8e6402,200,Success,693.67,32,104017.22,1953.63,2021-11-28T05:10:40.000Z,79,False,False,False,False,False
0x3664633f98f2c7f89cb8baa9f3a6058ac2c53adb,200,Success,19.67,11,720.48,329.43,2022-05-30T20:24:32.000Z,84,False,False,False,False,False
0x3822fbbfa4001ee6348b8f786727388eb4d82e4b,200,Success,448.72,606,619525.736129416,3891.488626054,2021-05-28T17:11:25.000Z,82,False,False,False,False,False
0x3d78f798d92623e3ef01a4fdcb613763de51aa3e,200,Success,60.69,27,13928.764970294,8.110125942,2022-09-12T17:56:00.000Z,80,False,False,False,False,False
0x4d676d9f6f43fd8319867be28d959a101050f336,200,Success,193.38,181,22029.217573204,5690.851482664,2022-06-08T00:25:27.000Z,87,False,False,False,False,False
0x57f8826cca527132c298174641355ffd5d726270,200,Success,1.25,5,582.69,382.21,2022-10-28T04:42:11.000Z,84,False,False,False,False,False
0x5ca0c4150e033b77f2472081f708b11c3034ac9a,200,Success,821.8,41,67005.72,376.26,2021-12-17T19:58:13.000Z,93,False,False,False,False,False
0x5d646abb4d59194e5ce49a07ef0753281f324909,200,Success,38.56,234,621099.943359108,388.087958298,2021-08-01T00:48:25.000Z,67,False,False,False,False,False
0x6aade9a26ffa38040973965169d094ea4e17e608,200,Success,4400.59,1141,443664.614128433,2244.641739791,2021-07-31T16:35:31.000Z,85,True,False,False,False,True
0x76d7444eb3f967bb058c55c06e150b2eb269282f,200,Success,2867.61,1349,747068.557074526,9936.589749059,2021-09-20T05:40:29.000Z,91,False,False,False,False,False
0x864551ddcb82f11cbf6bb023fac0beb62846474b,200,Success,0,0,0,0,2022-07-01T18:29:44.000Z,84,False,False,False,False,False
0x8e8ebc65dfcbc3a365ee829d9c336259a39c8420,200,Success,850.13,643,120198.659422063,26.768368234,2022-07-13T10:45:50.000Z,56,False,False,False,False,False
